x,y,vx,vy,ax,ay
158.430761,75.570403,32.488795,-3.315461,-2.461968,-9.562365
158.731779,75.539746,32.467409,-3.402516,-2.459372,-9.555861
159.032586,75.507883,32.443359,-3.492008,-2.456427,-9.549201
159.333175,75.475582,32.422025,-3.578941,-2.453878,-9.542713
159.633569,75.442092,32.398024,-3.668312,-2.450981,-9.536069
159.933729,75.408151,32.376741,-3.755124,-2.448478,-9.529596
160.233713,75.373036,32.352788,-3.844374,-2.445629,-9.522968
160.533446,75.337456,32.331556,-3.931064,-2.443171,-9.516510
160.833019,75.300719,32.307651,-4.020194,-2.440369,-9.509897
161.132325,75.263501,32.286468,-4.106763,-2.437957,-9.503453
161.431489,75.225145,32.262610,-4.195773,-2.435201,-9.496854
161.730370,75.186293,32.241476,-4.282221,-2.432835,-9.490423
162.029125,75.146318,32.217664,-4.371111,-2.430125,-9.483839
162.327581,75.105834,32.196577,-4.457438,-2.427803,-9.477420
162.625929,75.064243,32.172810,-4.546209,-2.425139,-9.470849
162.923961,75.022129,32.151771,-4.632416,-2.422862,-9.464442
163.221902,74.978925,32.128048,-4.721067,-2.420244,-9.457884
163.519511,74.935183,32.107055,-4.807154,-2.418010,-9.451488
163.817046,74.890368,32.083376,-4.895686,-2.415437,-9.444941
164.114233,74.845001,32.062428,-4.981653,-2.413247,-9.438557
164.411363,74.798577,32.038791,-5.070066,-2.410719,-9.432021
164.708128,74.751586,32.017888,-5.155913,-2.408572,-9.425646
165.004854,74.703555,31.994293,-5.244207,-2.406088,-9.419121
165.301198,74.654943,31.973433,-5.329935,-2.403985,-9.412755
165.597521,74.605307,31.949880,-5.418111,-2.401544,-9.406240
165.893445,74.555076,31.929063,-5.503719,-2.399483,-9.399884
166.189365,74.503838,31.905550,-5.591776,-2.397086,-9.393377
166.484871,74.451990,31.884775,-5.677265,-2.395068,-9.387029
166.780389,74.399153,31.861301,-5.765204,-2.392714,-9.380531
167.075476,74.345690,31.840567,-5.850574,-2.390737,-9.374190
167.370593,74.291254,31.817132,-5.938395,-2.388426,-9.367701
167.665262,74.236179,31.796439,-6.023645,-2.386490,-9.361367
167.959979,74.180148,31.773042,-6.111349,-2.384221,-9.354884
168.254231,74.123462,31.752389,-6.196480,-2.382327,-9.348557
168.548548,74.065838,31.729029,-6.284066,-2.380100,-9.342081
168.842384,74.007544,31.708414,-6.369079,-2.378247,-9.335760
169.136302,73.948328,31.685091,-6.456547,-2.376061,-9.329290
169.429722,73.888429,31.664515,-6.541441,-2.374248,-9.322974
169.723242,73.827623,31.641227,-6.628791,-2.372104,-9.316510
170.016248,73.766120,31.620688,-6.713567,-2.370330,-9.310198
170.309370,73.703728,31.597436,-6.800800,-2.368227,-9.303739
170.601961,73.640624,31.576933,-6.885457,-2.366493,-9.297431
170.894687,73.576647,31.553715,-6.972572,-2.364430,-9.290976
171.186864,73.511943,31.533249,-7.057111,-2.362736,-9.284672
171.479194,73.446384,31.510063,-7.144109,-2.360713,-9.278221
171.770958,73.380083,31.489633,-7.228530,-2.359057,-9.271920
172.062892,73.312943,31.466480,-7.315410,-2.357074,-9.265472
172.354245,73.245047,31.446084,-7.399713,-2.355456,-9.259174
172.645783,73.176329,31.422963,-7.486476,-2.353512,-9.252728
172.936724,73.106840,31.402601,-7.570661,-2.351933,-9.246432
173.227868,73.036546,31.379512,-7.657306,-2.350028,-9.239988
173.518398,72.965467,31.359182,-7.741373,-2.348486,-9.233693
173.809149,72.893599,31.336124,-7.827901,-2.346619,-9.227251
174.099268,72.820932,31.315826,-7.911850,-2.345114,-9.220957
174.389625,72.747492,31.292798,-7.998261,-2.343286,-9.214516
174.679334,72.673238,31.272532,-8.082091,-2.341818,-9.208222
174.969299,72.598229,31.249533,-8.168386,-2.340027,-9.201782
175.258599,72.522392,31.229298,-8.252098,-2.338596,-9.195487
175.548172,72.445815,31.206328,-8.338275,-2.336843,-9.189047
175.837063,72.368396,31.186123,-8.421869,-2.335447,-9.182751
176.126244,72.290254,31.163181,-8.507929,-2.333731,-9.176311
176.414727,72.211255,31.143006,-8.591404,-2.332371,-9.170014
176.703517,72.131551,31.120090,-8.677347,-2.330691,-9.163572
176.991592,72.050974,31.099945,-8.760705,-2.329366,-9.157274
177.279992,71.969709,31.077055,-8.846530,-2.327723,-9.150830
177.567660,71.887556,31.056938,-8.929770,-2.326433,-9.144530
177.855670,71.804733,31.034075,-9.015478,-2.324825,-9.138084
178.142931,71.721007,31.013985,-9.098599,-2.323570,-9.131781
178.430551,71.636628,30.991147,-9.184190,-2.321998,-9.125333
178.717406,71.551331,30.971084,-9.267193,-2.320776,-9.119027
179.004638,71.465397,30.948271,-9.352667,-2.319239,-9.112575
179.291086,71.378532,30.928235,-9.435552,-2.318052,-9.106265
179.577930,71.291046,30.905445,-9.520907,-2.316549,-9.099811
179.863973,71.202614,30.885434,-9.603674,-2.315395,-9.093497
180.150428,71.113578,30.862668,-9.688912,-2.313926,-9.087038
180.436067,71.023582,30.842683,-9.771560,-2.312805,-9.080719
180.722135,70.932999,30.819940,-9.856681,-2.311370,-9.074256
181.007368,70.841440,30.799978,-9.939211,-2.310282,-9.067932
181.293049,70.749311,30.777257,-10.024214,-2.308881,-9.061464
181.577879,70.656193,30.757320,-10.106624,-2.307824,-9.055135
181.863173,70.562521,30.734621,-10.191510,-2.306456,-9.048662
182.147599,70.467844,30.714707,-10.273802,-2.305431,-9.042327
182.432508,70.372631,30.692028,-10.358569,-2.304096,-9.035848
182.716530,70.276399,30.672137,-10.440742,-2.303103,-9.029507
183.001053,70.179647,30.649478,-10.525392,-2.301799,-9.023021
183.284673,70.081862,30.629609,-10.607446,-2.300837,-9.016673
183.568810,69.983573,30.606971,-10.691977,-2.299566,-9.010181
183.852027,69.884236,30.587123,-10.773913,-2.298634,-9.003826
184.135779,69.784413,30.564503,-10.858326,-2.297394,-8.997327
184.418594,69.683527,30.544677,-10.940142,-2.296493,-8.990965
184.701961,69.582172,30.522076,-11.024436,-2.295284,-8.984458
184.984375,69.479739,30.502269,-11.106133,-2.294413,-8.978088
185.267358,69.376854,30.479687,-11.190309,-2.293235,-8.971573
185.549370,69.272876,30.459900,-11.271886,-2.292393,-8.965195
185.831969,69.168463,30.437335,-11.355943,-2.291245,-8.958672
186.113580,69.062943,30.417568,-11.437401,-2.290432,-8.952285
186.395796,68.957005,30.395020,-11.521339,-2.289314,-8.945753
186.677006,68.849944,30.375271,-11.602677,-2.288530,-8.939357
186.958838,68.742482,30.352739,-11.686496,-2.287442,-8.932816
187.239648,68.633884,30.333009,-11.767714,-2.286686,-8.926411
187.521098,68.524901,30.310493,-11.851414,-2.285627,-8.919860
187.801507,68.414766,30.290780,-11.932512,-2.284899,-8.913445
188.082574,68.304264,30.268280,-12.016092,-2.283868,-8.906885
188.362584,68.192596,30.248584,-12.097070,-2.283168,-8.900460
188.643269,68.080577,30.226098,-12.180531,-2.282166,-8.893890
188.922879,67.967378,30.206419,-12.261387,-2.281493,-8.887455
189.203182,67.853845,30.183948,-12.344729,-2.280519,-8.880874
189.482393,67.739116,30.164284,-12.425465,-2.279873,-8.874428
189.762314,67.624071,30.141827,-12.508686,-2.278926,-8.867836
190.041126,67.507815,30.122180,-12.589301,-2.278307,-8.861379
190.320666,67.391259,30.099736,-12.672403,-2.277387,-8.854776
190.599079,67.273479,30.080103,-12.752897,-2.276794,-8.848307
190.878237,67.155416,30.057672,-12.835878,-2.275901,-8.841692
191.156252,67.036113,30.038054,-12.916250,-2.275333,-8.835212
191.435030,66.916544,30.015636,-12.999111,-2.274467,-8.828586
191.712647,66.795721,29.996032,-13.079362,-2.273925,-8.822094
191.991043,66.674649,29.973625,-13.162101,-2.273085,-8.815455
192.268262,66.552308,29.954035,-13.242230,-2.272567,-8.808951
192.546279,66.429734,29.931640,-13.324849,-2.271753,-8.802300
192.823100,66.305877,29.912062,-13.404856,-2.271260,-8.795783
193.100736,66.181805,29.889678,-13.487353,-2.270471,-8.789119
193.377159,66.056435,29.870114,-13.567238,-2.270002,-8.782589
193.654416,65.930866,29.847740,-13.649614,-2.269238,-8.775912
193.930442,65.803985,29.828188,-13.729377,-2.268793,-8.769369
194.207319,65.676922,29.805824,-13.811631,-2.268053,-8.762678
194.482948,65.548531,29.786284,-13.891270,-2.267632,-8.756122
194.759445,65.419976,29.763930,-13.973402,-2.266917,-8.749418
195.034677,65.290079,29.744401,-14.052919,-2.266518,-8.742848
195.310794,65.160034,29.722056,-14.134929,-2.265827,-8.736130
195.585630,65.028632,29.702538,-14.214322,-2.265451,-8.729546
195.861368,64.897100,29.680202,-14.296210,-2.264783,-8.722814
196.135807,64.764196,29.660694,-14.375480,-2.264429,-8.716216
196.411167,64.631179,29.638367,-14.457244,-2.263784,-8.709469
196.685209,64.496775,29.618869,-14.536390,-2.263453,-8.702857
196.960190,64.362275,29.596550,-14.618032,-2.262830,-8.696095
197.233836,64.226373,29.577062,-14.697054,-2.262521,-8.689469
197.508439,64.090393,29.554750,-14.778572,-2.261920,-8.682692
197.781689,63.952996,29.535271,-14.857470,-2.261632,-8.676050
198.055913,63.815537,29.512966,-14.938864,-2.261054,-8.669258
198.328767,63.676647,29.493496,-15.017638,-2.260786,-8.662602
198.602612,63.537712,29.471199,-15.098908,-2.260230,-8.655795
198.875070,63.397331,29.451737,-15.177557,-2.259983,-8.649123
199.148538,63.256923,29.429446,-15.258703,-2.259447,-8.642300
199.420601,63.115053,29.409992,-15.337226,-2.259220,-8.635612
199.693690,62.973173,29.387707,-15.418248,-2.258706,-8.628773
199.965357,62.829818,29.368261,-15.496646,-2.258499,-8.622070
200.238069,62.686469,29.345981,-15.577544,-2.258005,-8.615215
200.509340,62.541630,29.326542,-15.655816,-2.257817,-8.608496
200.781674,62.396814,29.304268,-15.736588,-2.257343,-8.601625
201.052550,62.250493,29.284836,-15.814734,-2.257175,-8.594890
201.324507,62.104213,29.262567,-15.895381,-2.256721,-8.588002
201.594988,61.956414,29.243142,-15.973400,-2.256571,-8.581251
201.866566,61.808671,29.220877,-16.053922,-2.256136,-8.574346
202.136652,61.659395,29.201458,-16.131815,-2.256005,-8.567579
202.407854,61.510193,29.179197,-16.212210,-2.255589,-8.560657
202.677545,61.359442,29.159784,-16.289976,-2.255476,-8.553873
202.948369,61.208782,29.137528,-16.370245,-2.255079,-8.546935
203.217664,61.056559,29.118120,-16.447884,-2.254984,-8.540134
203.488111,60.904445,29.095867,-16.528026,-2.254605,-8.533178
203.757012,60.750752,29.076465,-16.605537,-2.254527,-8.526361
204.027082,60.597185,29.054215,-16.685553,-2.254166,-8.519387
204.295588,60.442024,29.034817,-16.762936,-2.254105,-8.512553
204.565281,60.287007,29.012570,-16.842825,-2.253762,-8.505562
204.833392,60.130381,28.993177,-16.920080,-2.253718,-8.498710
205.102708,59.973916,28.970933,-16.999841,-2.253392,-8.491702
205.370425,59.815828,28.951544,-17.076967,-2.253364,-8.484832
205.639364,59.657917,28.929302,-17.156600,-2.253055,-8.477806
205.906686,59.498369,28.909917,-17.233598,-2.253043,-8.470919
206.175248,59.339015,28.887677,-17.313103,-2.252751,-8.463875
206.442175,59.178008,28.868296,-17.389971,-2.252755,-8.456971
206.710361,59.017214,28.846058,-17.469348,-2.252479,-8.449908
206.976894,58.854751,28.826680,-17.546086,-2.252498,-8.442987
207.244702,58.692518,28.804443,-17.625334,-2.252238,-8.435906
207.510841,58.528603,28.785068,-17.701943,-2.252272,-8.428966
207.778273,58.364934,28.762832,-17.781061,-2.252027,-8.421867
208.044017,58.199568,28.743460,-17.857540,-2.252076,-8.414910
208.311072,58.034465,28.721225,-17.936529,-2.251847,-8.407792
208.576421,57.867651,28.701856,-18.012877,-2.251910,-8.400817
208.843100,57.701117,28.679621,-18.091736,-2.251696,-8.393681
209.108055,57.532856,28.660254,-18.167953,-2.251773,-8.386687
209.374357,57.364894,28.638020,-18.246683,-2.251573,-8.379532
209.638918,57.195190,28.618655,-18.322768,-2.251664,-8.372521
209.904844,57.025801,28.596421,-18.401367,-2.251479,-8.365347
210.169010,56.854656,28.577057,-18.477321,-2.251583,-8.358317
210.434559,56.683843,28.554823,-18.555789,-2.251412,-8.351124
210.698331,56.511259,28.535461,-18.631612,-2.251529,-8.344076
210.963503,56.339025,28.513226,-18.709948,-2.251371,-8.336864
211.226881,56.165005,28.493865,-18.785638,-2.251501,-8.329798
211.491677,55.991352,28.471630,-18.863844,-2.251357,-8.322567
211.754660,55.815898,28.452269,-18.939401,-2.251500,-8.315482
212.019080,55.640828,28.430033,-19.017474,-2.251368,-8.308232
212.281669,55.463943,28.410674,-19.092899,-2.251523,-8.301129
212.545712,55.287459,28.388436,-19.170840,-2.251403,-8.293860
212.807906,55.109144,28.369078,-19.246131,-2.251570,-8.286738
213.071573,54.931249,28.346839,-19.323939,-2.251463,-8.279449
213.333373,54.751508,28.327480,-19.399097,-2.251642,-8.272309
213.596663,54.572204,28.305240,-19.476773,-2.251547,-8.265001
213.858069,54.391039,28.285881,-19.551796,-2.251737,-8.257842
214.120982,54.210328,28.263639,-19.629338,-2.251653,-8.250515
214.381993,54.027741,28.244280,-19.704227,-2.251854,-8.243337
214.644530,53.845626,28.222036,-19.781636,-2.251782,-8.235991
214.905147,53.661621,28.202677,-19.856390,-2.251993,-8.228794
215.167308,53.478103,28.180431,-19.933665,-2.251932,-8.221428
215.427530,53.292681,28.161071,-20.008284,-2.252154,-8.214213
215.689314,53.107765,28.138822,-20.085425,-2.252104,-8.206827
215.949142,52.920929,28.119462,-20.159908,-2.252336,-8.199593
216.210549,52.734616,28.097211,-20.236915,-2.252296,-8.192188
216.469982,52.546369,28.077849,-20.311262,-2.252537,-8.184935
216.731013,52.358661,28.055595,-20.388133,-2.252508,-8.177511
216.990052,52.169005,28.036232,-20.462345,-2.252759,-8.170239
217.250706,51.979906,28.013975,-20.539081,-2.252739,-8.162795
217.509350,51.788843,27.994611,-20.613156,-2.252999,-8.155505
217.769627,51.598355,27.972351,-20.689756,-2.252989,-8.148041
218.027876,51.405887,27.952986,-20.763694,-2.253258,-8.140732
218.287777,51.214013,27.930723,-20.840158,-2.253258,-8.133248
218.545632,51.020144,27.911355,-20.913959,-2.253535,-8.125921
218.805155,50.826885,27.889089,-20.990286,-2.253544,-8.118418
219.062615,50.631618,27.869719,-21.063950,-2.253829,-8.111071
219.321762,50.436977,27.847449,-21.140140,-2.253846,-8.103548
219.578827,50.240313,27.828078,-21.213666,-2.254140,-8.096183
219.837597,50.044294,27.805804,-21.289720,-2.254166,-8.088641
220.094267,49.846236,27.786431,-21.363107,-2.254468,-8.081257
220.352661,49.648840,27.764153,-21.439023,-2.254501,-8.073695
220.608936,49.449391,27.744777,-21.512271,-2.254810,-8.066292
220.866952,49.250621,27.722495,-21.588050,-2.254852,-8.058710
221.122832,49.049783,27.703117,-21.661159,-2.255168,-8.051289
221.380472,48.849642,27.680831,-21.736799,-2.255217,-8.043688
221.635957,48.647418,27.661451,-21.809769,-2.255541,-8.036248
221.893219,48.445908,27.639160,-21.885271,-2.255597,-8.028627
222.148309,48.242301,27.619777,-21.958101,-2.255927,-8.021168
222.405194,48.039425,27.597482,-22.033464,-2.255991,-8.013528
222.659888,47.834436,27.578096,-22.106154,-2.256327,-8.006051
222.916396,47.630196,27.555796,-22.181378,-2.256397,-7.998392
223.170696,47.423829,27.536407,-22.253928,-2.256740,-7.990896
223.426826,47.218229,27.514103,-22.329012,-2.256817,-7.983217
223.680730,47.010485,27.494711,-22.401421,-2.257165,-7.975702
223.936484,46.803527,27.472402,-22.476365,-2.257248,-7.968004
224.189992,46.594410,27.453007,-22.548633,-2.257603,-7.960471
224.445368,46.386096,27.430693,-22.623437,-2.257691,-7.952753
224.698481,46.175609,27.411295,-22.695563,-2.258051,-7.945202
224.953480,45.965941,27.388976,-22.770226,-2.258146,-7.937465
225.206197,45.754086,27.369574,-22.842210,-2.258511,-7.929896
225.460818,45.543067,27.347250,-22.916733,-2.258611,-7.922139
225.713139,45.329847,27.327844,-22.988575,-2.258980,-7.914551
225.967383,45.117481,27.305515,-23.062956,-2.259086,-7.906776
226.219309,44.902897,27.286106,-23.134656,-2.259460,-7.899170
226.473174,44.689186,27.263772,-23.208895,-2.259570,-7.891375
226.724704,44.473242,27.244359,-23.280452,-2.259949,-7.883751
226.978192,44.258188,27.222019,-23.354550,-2.260064,-7.875937
227.229326,44.040887,27.202603,-23.425963,-2.260447,-7.868295
227.482436,43.824493,27.180258,-23.499918,-2.260567,-7.860463
227.733174,43.605837,27.160837,-23.571188,-2.260954,-7.852803
227.985906,43.388106,27.138487,-23.645001,-2.261077,-7.844951
228.236248,43.168097,27.119062,-23.716127,-2.261468,-7.837273
228.488602,42.949031,27.096706,-23.789797,-2.261595,-7.829402
228.738547,42.727673,27.077278,-23.860778,-2.261990,-7.821707
228.990524,42.507275,27.054916,-23.934304,-2.262121,-7.813817
229.240073,42.284571,27.035484,-24.005141,-2.262519,-7.806104
229.491671,42.062843,27.013116,-24.078524,-2.262653,-7.798196
229.740823,41.838794,26.993679,-24.149216,-2.263054,-7.790465
229.992043,41.615740,26.971306,-24.222455,-2.263192,-7.782538
230.240799,41.390350,26.951865,-24.293002,-2.263595,-7.774790
230.491640,41.165972,26.929486,-24.366096,-2.263736,-7.766844
230.740000,40.939242,26.910041,-24.436497,-2.264142,-7.759079
230.990463,40.713543,26.887656,-24.509447,-2.264286,-7.751115
231.238425,40.485477,26.868207,-24.579702,-2.264694,-7.743332
231.488510,40.258459,26.845816,-24.652507,-2.264841,-7.735350
231.736076,40.029060,26.826363,-24.722616,-2.265251,-7.727549
231.985782,39.800726,26.803966,-24.795275,-2.265400,-7.719549
232.232950,39.569996,26.784508,-24.865237,-2.265812,-7.711732
232.482278,39.340349,26.762105,-24.937751,-2.265963,-7.703713
232.729049,39.108291,26.742643,-25.007567,-2.266377,-7.695879
232.977998,38.877333,26.720234,-25.079935,-2.266530,-7.687842
233.224373,38.643950,26.700767,-25.149603,-2.266946,-7.679991
233.472942,38.411685,26.678352,-25.221824,-2.267100,-7.671937
233.718920,38.176978,26.658881,-25.291345,-2.267517,-7.664069
233.967110,37.943408,26.636459,-25.363420,-2.267673,-7.655997
234.212690,37.707382,26.616984,-25.432792,-2.268091,-7.648112
234.460502,37.472509,26.594557,-25.504721,-2.268248,-7.640022
234.705684,37.235166,26.575076,-25.573945,-2.268667,-7.632121
234.953117,36.998994,26.552643,-25.645726,-2.268826,-7.624014
235.197902,36.760336,26.533158,-25.714801,-2.269245,-7.616097
235.444955,36.522867,26.510719,-25.786435,-2.269405,-7.607972
235.689342,36.282897,26.491230,-25.855362,-2.269825,-7.600038
235.936016,36.044135,26.468784,-25.926848,-2.269984,-7.591896
236.180006,35.802856,26.449290,-25.995625,-2.270405,-7.583946
236.426300,35.562802,26.426838,-26.066963,-2.270565,-7.575787
236.669892,35.320216,26.407340,-26.135591,-2.270986,-7.567821
236.915806,35.078874,26.384882,-26.206780,-2.271146,-7.559645
237.159000,34.834985,26.365379,-26.275258,-2.271567,-7.551663
237.404535,34.592357,26.342915,-26.346299,-2.271727,-7.543470
237.647331,34.347167,26.323407,-26.414627,-2.272148,-7.535473
237.892487,34.103256,26.300937,-26.485519,-2.272308,-7.527262
238.134884,33.856769,26.281425,-26.553696,-2.272728,-7.519250
238.379660,33.611577,26.258948,-26.624438,-2.272888,-7.511023
238.621659,33.363795,26.239432,-26.692465,-2.273307,-7.502995
238.866055,33.117326,26.216949,-26.763058,-2.273467,-7.494751
239.107655,32.868251,26.197428,-26.830934,-2.273885,-7.486708
239.351671,32.620507,26.174939,-26.901377,-2.274044,-7.478448
239.592874,32.370142,26.155413,-26.969101,-2.274462,-7.470390
239.836509,32.121127,26.132918,-27.039394,-2.274620,-7.462114
240.077313,31.869475,26.113388,-27.106967,-2.275036,-7.454041
240.320568,31.619191,26.090887,-27.177109,-2.275193,-7.445749
240.560973,31.366255,26.071352,-27.244530,-2.275608,-7.437661
240.803848,31.114705,26.048845,-27.314522,-2.275764,-7.429352
241.043855,30.860488,26.029306,-27.381791,-2.276177,-7.421250
241.286349,30.607674,26.006793,-27.451631,-2.276331,-7.412926
241.525957,30.352179,25.987249,-27.518747,-2.276743,-7.404809
241.768071,30.098104,25.964730,-27.588437,-2.276896,-7.396469
242.007279,29.841333,25.945182,-27.655400,-2.277306,-7.388338
242.249013,29.586001,25.922657,-27.724938,-2.277457,-7.379983
242.487822,29.327957,25.903105,-27.791748,-2.277865,-7.371837
242.729175,29.071369,25.880574,-27.861134,-2.278014,-7.363467
242.967585,28.812055,25.861017,-27.927791,-2.278419,-7.355308
243.208558,28.554216,25.838480,-27.997025,-2.278566,-7.346922
243.446568,28.293635,25.818919,-28.063529,-2.278970,-7.338749
243.687160,28.034546,25.796376,-28.132610,-2.279115,-7.330348
243.924771,27.772701,25.776811,-28.198960,-2.279516,-7.322161
244.164982,27.512366,25.754262,-28.267889,-2.279658,-7.313746
244.402194,27.249259,25.734692,-28.334085,-2.280056,-7.305545
244.642023,26.987680,25.712138,-28.402860,-2.280196,-7.297115
244.878835,26.723315,25.692564,-28.468902,-2.280592,-7.288902
245.118284,26.460495,25.670004,-28.537525,-2.280729,-7.280457
245.354696,26.194874,25.650426,-28.603411,-2.281121,-7.272230
245.593763,25.930816,25.627860,-28.671881,-2.281255,-7.263771
245.829776,25.663942,25.608279,-28.737612,-2.281645,-7.255531
246.068462,25.398650,25.585707,-28.805928,-2.281776,-7.247058
246.304075,25.130525,25.566121,-28.871505,-2.282162,-7.238806
246.542380,24.864001,25.543544,-28.939667,-2.282290,-7.230318
246.777592,24.594629,25.523954,-29.005088,-2.282673,-7.222054
247.015516,24.326875,25.501372,-29.073096,-2.282798,-7.213552
247.250328,24.056259,25.481778,-29.138361,-2.283177,-7.205275
247.487870,23.787279,25.459190,-29.206215,-2.283299,-7.196760
247.722283,23.515421,25.439593,-29.271325,-2.283674,-7.188471
247.959443,23.245217,25.416999,-29.339023,-2.283792,-7.179942
248.193455,22.972121,25.397398,-29.403977,-2.284164,-7.171641
248.430233,22.700696,25.374799,-29.471521,-2.284278,-7.163099
248.663845,22.426364,25.355195,-29.536318,-2.284646,-7.154786
248.900242,22.153722,25.332591,-29.603707,-2.284756,-7.146231
249.133454,21.878157,25.312982,-29.668348,-2.285120,-7.137906
249.369468,21.604300,25.290373,-29.735582,-2.285226,-7.129338
249.602279,21.327505,25.270761,-29.800066,-2.285585,-7.121002
249.837912,21.052436,25.248147,-29.867144,-2.285687,-7.112421
250.070323,20.774414,25.228532,-29.931471,-2.286043,-7.104074
250.305574,20.498136,25.205912,-29.998393,-2.286140,-7.095480
250.537583,20.218889,25.186294,-30.062563,-2.286491,-7.087122
250.772452,19.941405,25.163670,-30.129329,-2.286584,-7.078516
251.004061,19.660937,25.144047,-30.193341,-2.286931,-7.070146
251.238548,19.382250,25.121419,-30.259952,-2.287019,-7.061529
251.469756,19.100563,25.101793,-30.323806,-2.287361,-7.053148
251.703861,18.820676,25.079160,-30.390260,-2.287445,-7.044518
251.934668,18.537774,25.059531,-30.453956,-2.287782,-7.036128
252.168390,18.256689,25.036893,-30.520254,-2.287861,-7.027486
252.398796,17.972574,25.017261,-30.583792,-2.288193,-7.019085
252.632136,17.690295,24.994619,-30.649933,-2.288267,-7.010431
252.862141,17.404970,24.974984,-30.713313,-2.288595,-7.002020
253.095099,17.121499,24.952337,-30.779297,-2.288664,-6.993355
253.324703,16.834968,24.932700,-30.842518,-2.288986,-6.984934
253.557278,16.550309,24.910048,-30.908345,-2.289050,-6.976258
253.786481,16.262574,24.890408,-30.971408,-2.289366,-6.967827
254.018673,15.976728,24.867752,-31.037077,-2.289425,-6.959140
254.247475,15.687792,24.848109,-31.099981,-2.289737,-6.950699
254.479285,15.400764,24.825449,-31.165493,-2.289790,-6.942001
254.707685,15.110630,24.805804,-31.228237,-2.290096,-6.933551
254.939112,14.822422,24.783140,-31.293592,-2.290143,-6.924842
255.167111,14.531093,24.763492,-31.356177,-2.290444,-6.916383
255.398155,14.241708,24.740824,-31.421373,-2.290486,-6.907664
255.625753,13.949187,24.721174,-31.483799,-2.290781,-6.899196
255.856415,13.658628,24.698502,-31.548837,-2.290817,-6.890467
256.083610,13.364918,24.678849,-31.611103,-2.291106,-6.881990
256.313889,13.073188,24.656173,-31.675984,-2.291137,-6.873250
256.540683,12.778291,24.636519,-31.738090,-2.291420,-6.864765
256.770580,12.485393,24.613840,-31.802811,-2.291445,-6.856015
256.996972,12.189313,24.594183,-31.864757,-2.291722,-6.847522
257.226485,11.895250,24.571500,-31.929321,-2.291740,-6.838763
257.452476,11.597990,24.551842,-31.991107,-2.292012,-6.830261
257.681606,11.302765,24.529155,-32.055511,-2.292024,-6.821492
257.907195,11.004327,24.509495,-32.117137,-2.292289,-6.812982
258.135943,10.707943,24.486805,-32.181383,-2.292296,-6.804204
258.361130,10.408330,24.467143,-32.242847,-2.292555,-6.795687
258.589494,10.110790,24.444450,-32.306934,-2.292554,-6.786900
258.814279,9.810006,24.424787,-32.368238,-2.292807,-6.778375
259.042260,9.511312,24.402091,-32.432166,-2.292800,-6.769579
259.266644,9.209360,24.382426,-32.493309,-2.293047,-6.761046
259.494242,8.909516,24.359727,-32.557078,-2.293034,-6.752242
259.718223,8.606398,24.340061,-32.618060,-2.293273,-6.743702
259.945438,8.305407,24.317359,-32.681669,-2.293254,-6.734889
260.169017,8.001126,24.297691,-32.742490,-2.293487,-6.726343
260.395849,7.698990,24.274986,-32.805939,-2.293461,-6.717521
260.619026,7.393550,24.255318,-32.866599,-2.293687,-6.708968
260.845475,7.090273,24.232611,-32.929889,-2.293654,-6.700138
261.068250,6.783676,24.212941,-32.990387,-2.293874,-6.691579
261.294316,6.479261,24.190231,-33.053517,-2.293834,-6.682741
261.516689,6.171510,24.170561,-33.113854,-2.294047,-6.674175
261.742371,5.865959,24.147849,-33.176824,-2.294000,-6.665330
261.964342,5.557058,24.128178,-33.236999,-2.294206,-6.656758
262.189641,5.250375,24.105464,-33.299809,-2.294152,-6.647905
262.411209,4.940325,24.085792,-33.359822,-2.294351,-6.639327
262.636125,4.632513,24.063075,-33.422472,-2.294290,-6.630467
262.857291,4.321319,24.043403,-33.482323,-2.294483,-6.621884
263.081823,4.012380,24.020685,-33.544812,-2.294414,-6.613016
263.302587,3.700044,24.001013,-33.604501,-2.294599,-6.604427
263.526736,3.389982,23.978292,-33.666830,-2.294524,-6.595553
263.747098,3.076507,23.958620,-33.726357,-2.294702,-6.586959
263.970864,2.765324,23.935898,-33.788526,-2.294619,-6.578078
264.190823,2.450714,23.916225,-33.847890,-2.294790,-6.569479
264.414206,2.138414,23.893502,-33.909898,-2.294700,-6.560592
264.633763,1.822670,23.873829,-33.969100,-2.294863,-6.551988
264.856762,1.509256,23.851104,-34.030947,-2.294766,-6.543094
265.075916,1.192382,23.831432,-34.089987,-2.294922,-6.534485
265.298532,0.877856,23.808705,-34.151673,-2.294816,-6.525585
265.517284,0.559856,23.789033,-34.210550,-2.294965,-6.516972
265.739517,0.244222,23.766306,-34.272075,-2.294852,-6.508067
