x,y,vx,vy,ax,ay
0.000000,0.000000,49.397582,45.264544,-0.447808,-10.210340
0.456299,0.417703,49.393446,45.170229,-0.447621,-10.209349
0.915395,0.837685,49.389276,45.075886,-0.458869,-10.220461
1.371617,1.253640,49.385003,44.981440,-0.458678,-10.219445
1.830635,1.671872,49.380802,44.887078,-0.458487,-10.218430
2.286779,2.086078,49.376533,44.792651,-0.458295,-10.217414
2.745718,2.502561,49.372335,44.698308,-0.458103,-10.216400
3.201783,2.915018,49.368069,44.603900,-0.457911,-10.215386
3.660644,3.329751,49.363875,44.509575,-0.457720,-10.214373
4.116631,3.740459,49.359612,44.415186,-0.457528,-10.213360
4.575413,4.153444,49.355422,44.320880,-0.457337,-10.212349
5.031322,4.562404,49.351163,44.226509,-0.457146,-10.211338
5.490025,4.973641,49.346976,44.132223,-0.456955,-10.210328
5.945857,5.380853,49.342721,44.037870,-0.456764,-10.209318
6.404481,5.790341,49.338537,43.943602,-0.456573,-10.208309
6.860235,6.195805,49.334285,43.849268,-0.456382,-10.207301
7.318781,6.603546,49.330105,43.755019,-0.456192,-10.206294
7.774456,7.007263,49.325857,43.660704,-0.456001,-10.205287
8.232925,7.413256,49.321681,43.566473,-0.455811,-10.204282
8.688522,7.815227,49.317436,43.472176,-0.455620,-10.203276
9.146912,8.219473,49.313263,43.377964,-0.455430,-10.202272
9.602432,8.619697,49.309021,43.283686,-0.455240,-10.201268
10.060743,9.022196,49.304852,43.189492,-0.455050,-10.200266
10.516185,9.420674,49.300614,43.095233,-0.454860,-10.199263
10.974419,9.821426,49.296449,43.001058,-0.454671,-10.198262
11.429783,10.218158,49.292214,42.906817,-0.454481,-10.197261
11.887939,10.617165,49.288052,42.812660,-0.454292,-10.196261
12.343226,11.012152,49.283821,42.718438,-0.454102,-10.195262
12.801303,11.409412,49.279662,42.624299,-0.453913,-10.194264
13.256513,11.802654,49.275435,42.530095,-0.453724,-10.193265
13.714512,12.198169,49.271279,42.435975,-0.453535,-10.192269
14.169644,12.589666,49.267055,42.341790,-0.453346,-10.191272
14.627566,12.983437,49.262904,42.247688,-0.453158,-10.190277
15.082620,13.373189,49.258683,42.153521,-0.452969,-10.189282
15.540464,13.765215,49.254535,42.059438,-0.452781,-10.188288
15.995441,14.153223,49.250318,41.965289,-0.452592,-10.187294
16.453208,14.543504,49.246173,41.871224,-0.452404,-10.186302
16.908107,14.929768,49.241960,41.777094,-0.452216,-10.185310
17.365796,15.318306,49.237818,41.683047,-0.452028,-10.184319
17.820619,15.702827,49.233608,41.588935,-0.451840,-10.183328
18.278230,16.089620,49.229470,41.494907,-0.451653,-10.182339
18.732975,16.472398,49.225264,41.400813,-0.451465,-10.181349
19.190509,16.857449,49.221130,41.306803,-0.451278,-10.180361
19.645177,17.238484,49.216926,41.212728,-0.451090,-10.179373
20.102633,17.621791,49.212795,41.118736,-0.450903,-10.178387
20.557225,18.001084,49.208596,41.024679,-0.450716,-10.177401
21.014603,18.382648,49.204468,40.930705,-0.450530,-10.176416
21.469118,18.760199,49.200272,40.836666,-0.450342,-10.175431
21.926419,19.140021,49.196148,40.742711,-0.450156,-10.174447
22.380857,19.515830,49.191955,40.648690,-0.449969,-10.173464
22.838081,19.893911,49.187835,40.554753,-0.449783,-10.172482
23.292442,20.267978,49.183645,40.460750,-0.449597,-10.171499
23.749588,20.644317,49.179528,40.366831,-0.449411,-10.170519
24.203873,21.016643,49.175342,40.272847,-0.449225,-10.169538
24.660942,21.391241,49.171229,40.178946,-0.449040,-10.168559
25.115150,21.761826,49.167046,40.084979,-0.448854,-10.167580
25.572142,22.134683,49.162936,39.991096,-0.448669,-10.166602
26.026273,22.503528,49.158757,39.897148,-0.448483,-10.165625
26.483188,22.874644,49.154650,39.803283,-0.448298,-10.164649
26.937243,23.241749,49.150475,39.709353,-0.448113,-10.163672
27.394081,23.611124,49.146371,39.615506,-0.447928,-10.162698
27.848059,23.976490,49.142199,39.521594,-0.447743,-10.161723
28.304821,24.344125,49.138099,39.427765,-0.447559,-10.160749
28.758722,24.707752,49.133930,39.333870,-0.447374,-10.159776
29.215407,25.073647,49.129834,39.240060,-0.447190,-10.158804
29.669232,25.435535,49.125668,39.146183,-0.447005,-10.157832
30.125840,25.799691,49.121575,39.052390,-0.446822,-10.156862
30.579589,26.159839,49.117413,38.958532,-0.446637,-10.155892
31.036120,26.522257,49.113323,38.864757,-0.446454,-10.154923
31.489792,26.880667,49.109165,38.770916,-0.446270,-10.153954
31.946247,27.241345,49.105078,38.677159,-0.446087,-10.152986
32.399843,27.598018,49.100923,38.583337,-0.445903,-10.152019
32.856221,27.956958,49.096840,38.489598,-0.445721,-10.151053
33.309742,28.311892,49.092688,38.395793,-0.445537,-10.150087
33.766043,28.669095,49.088609,38.302071,-0.445355,-10.149122
34.219487,29.022292,49.084460,38.208284,-0.445172,-10.148158
34.675712,29.377756,49.080384,38.114581,-0.444990,-10.147195
35.129081,29.729216,49.076239,38.020812,-0.444807,-10.146232
35.585229,30.082944,49.072166,37.927126,-0.444625,-10.145270
36.038521,30.432667,49.068024,37.833375,-0.444443,-10.144308
36.494594,30.784657,49.063955,37.739707,-0.444261,-10.143348
36.947810,31.132644,49.059816,37.645973,-0.444079,-10.142388
37.403806,31.482898,49.055750,37.552323,-0.443898,-10.141429
37.856947,31.829149,49.051615,37.458607,-0.443716,-10.140470
38.312867,32.177666,49.047552,37.364974,-0.443536,-10.139513
38.765932,32.522181,49.043421,37.271276,-0.443354,-10.138556
39.221775,32.868962,49.039361,37.177661,-0.443174,-10.137600
39.674765,33.211742,49.035233,37.083980,-0.442992,-10.136644
40.130532,33.556787,49.031177,36.990383,-0.442812,-10.135690
40.583446,33.897832,49.027052,36.896720,-0.442632,-10.134735
41.039138,34.241142,49.022999,36.803141,-0.442452,-10.133782
41.491975,34.580452,49.018877,36.709495,-0.442271,-10.132829
41.947591,34.922027,49.014828,36.615934,-0.442092,-10.131878
42.400354,35.259602,49.010710,36.522306,-0.441912,-10.130926
42.855894,35.599443,49.006663,36.428761,-0.441732,-10.129976
43.308581,35.935284,49.002548,36.335151,-0.441553,-10.129026
43.764045,36.273390,48.998506,36.241624,-0.441374,-10.128077
44.216656,36.607498,48.994394,36.148032,-0.441194,-10.127129
44.672044,36.943869,48.990354,36.054522,-0.441016,-10.126181
45.124581,37.276244,48.986246,35.960947,-0.440837,-10.125234
45.579893,37.610881,48.982210,35.867455,-0.440659,-10.124289
46.032354,37.941523,48.978105,35.773898,-0.440480,-10.123343
46.487591,38.274427,48.974072,35.680423,-0.440302,-10.122398
46.939977,38.603336,48.969970,35.586883,-0.440124,-10.121454
47.395139,38.934507,48.965940,35.493426,-0.439946,-10.120511
47.847449,39.261683,48.961842,35.399903,-0.439768,-10.119568
48.302535,39.591121,48.957816,35.306464,-0.439591,-10.118627
48.754771,39.916565,48.953720,35.212958,-0.439413,-10.117685
49.209781,40.244271,48.949697,35.119536,-0.439237,-10.116746
49.661942,40.567983,48.945605,35.026048,-0.439059,-10.115805
50.116877,40.893957,48.941585,34.932644,-0.438883,-10.114867
50.568962,41.215938,48.937497,34.839173,-0.438706,-10.113928
51.023822,41.540180,48.933480,34.745785,-0.438530,-10.112991
51.475833,41.860429,48.929395,34.652332,-0.438353,-10.112054
51.930617,42.182940,48.925382,34.558962,-0.438178,-10.111118
52.382553,42.501458,48.921299,34.465526,-0.438001,-10.110183
52.837262,42.822238,48.917289,34.372173,-0.437826,-10.109248
53.289124,43.139026,48.913210,34.278754,-0.437650,-10.108314
53.743757,43.458074,48.909204,34.185419,-0.437475,-10.107381
54.195544,43.773132,48.905128,34.092017,-0.437300,-10.106448
54.650103,44.090450,48.901124,33.998699,-0.437125,-10.105517
55.101815,44.403778,48.897052,33.905314,-0.436950,-10.104586
55.556299,44.719366,48.893052,33.812013,-0.436776,-10.103656
56.007936,45.030964,48.888982,33.718646,-0.436601,-10.102726
56.462345,45.344822,48.884985,33.625362,-0.436428,-10.101797
56.913908,45.654691,48.880919,33.532012,-0.436253,-10.100868
57.368241,45.966819,48.876925,33.438745,-0.436080,-10.099941
57.819730,46.274959,48.872862,33.345412,-0.435906,-10.099014
58.273989,46.585358,48.868872,33.252163,-0.435733,-10.098088
58.725403,46.891769,48.864812,33.158847,-0.435559,-10.097163
59.179587,47.200440,48.860825,33.065614,-0.435387,-10.096238
59.630927,47.505123,48.856768,32.972316,-0.435214,-10.095314
60.085036,47.812064,48.852784,32.879100,-0.435041,-10.094391
60.536301,48.115019,48.848731,32.785818,-0.434869,-10.093468
60.990336,48.420233,48.844750,32.692620,-0.434697,-10.092547
61.441527,48.721460,48.840699,32.599355,-0.434524,-10.091625
61.895487,49.024945,48.836722,32.506174,-0.434353,-10.090705
62.346604,49.324445,48.832675,32.412926,-0.434181,-10.089785
62.800490,49.626203,48.828700,32.319762,-0.434010,-10.088867
63.251533,49.923975,48.824656,32.226531,-0.433839,-10.087948
63.705344,50.224006,48.820685,32.133384,-0.433668,-10.087031
64.156312,50.520052,48.816644,32.040170,-0.433497,-10.086113
64.610049,50.818355,48.812676,31.947040,-0.433327,-10.085198
65.060944,51.112675,48.808638,31.853843,-0.433156,-10.084282
65.514606,51.409251,48.804673,31.760729,-0.432986,-10.083367
65.965427,51.701845,48.800639,31.667549,-0.432816,-10.082453
66.419015,51.996695,48.796677,31.574453,-0.432647,-10.081540
66.869762,52.287563,48.792645,31.481290,-0.432477,-10.080627
67.323275,52.580687,48.788686,31.388210,-0.432308,-10.079715
67.773948,52.869829,48.784658,31.295064,-0.432139,-10.078804
68.227388,53.161227,48.780702,31.202001,-0.431970,-10.077894
68.677987,53.448644,48.776677,31.108871,-0.431801,-10.076983
69.131352,53.738317,48.772725,31.015825,-0.431633,-10.076074
69.581878,54.024009,48.768703,30.922713,-0.431464,-10.075166
70.035169,54.311957,48.764753,30.829683,-0.431297,-10.074258
70.485621,54.595924,48.760735,30.736587,-0.431129,-10.073351
70.938838,54.882147,48.756788,30.643575,-0.430962,-10.072445
71.389217,55.164390,48.752772,30.550496,-0.430794,-10.071539
71.842360,55.448889,48.748829,30.457500,-0.430627,-10.070634
72.292665,55.729408,48.744816,30.364437,-0.430460,-10.069729
72.745734,56.012182,48.740876,30.271458,-0.430294,-10.068826
73.195965,56.290978,48.736867,30.178413,-0.430127,-10.067923
73.648960,56.572028,48.732929,30.085450,-0.429961,-10.067021
74.099119,56.849100,48.728923,29.992421,-0.429795,-10.066119
74.552040,57.128427,48.724989,29.899475,-0.429629,-10.065219
75.002125,57.403776,48.720985,29.806463,-0.429464,-10.064318
75.454972,57.681379,48.717054,29.713534,-0.429299,-10.063419
75.904984,57.955006,48.713054,29.620538,-0.429133,-10.062520
76.357758,58.230886,48.709126,29.527625,-0.428969,-10.061622
76.807696,58.502790,48.705129,29.434646,-0.428804,-10.060725
77.260396,58.776948,48.701204,29.341750,-0.428640,-10.059828
